Author_name,#Followers,Author Following,Account Created,Verified,Location,Text,Length,likes,Language,Retweets,Time
baidyanath95,30,533,2017-08-29 22:11:56,False,,@desimojito @amazonIN @JeffBezos compensation chahiye... mr monopolistic mind.,"[22, 78]",0,ro,0,2021-04-16 09:45:31
ShieldVoC,17697,98,2019-06-08 15:40:33,False,"Stockholm, Sweden",RT @srkaytweet: @AmazonHelp @amazon @amazonIN I paid for a product from you guys but didn't receive the product. Either give me the product…,"[0, 140]",0,en,1,2021-04-16 09:45:11
Anitanegidubey,500,1884,2018-09-08 10:24:08,False,"Dehradun, India","RT @PBLIndiaLive: Here's your challenge for the day. 😍

Complete the #contest and send your entries using the hashtags #PauseTheGif and #PB…","[0, 140]",0,en,302,2021-04-16 09:45:08
BishnoiManisha2,1118,1338,2019-11-08 12:32:43,False,"Jodhpur, India",RT @kirubaakaran: This is a wonderful announcement for Indian #SMBs. Local sellers have struggled over the years to reach customers globall…,"[0, 140]",0,en,70,2021-04-16 09:44:54
youshallnotpash,173,622,2009-10-19 07:19:12,False,India,@mainaasmani @seriousfunnyguy @desimojito @amazonIN how do you know that?,"[52, 73]",0,en,0,2021-04-16 09:44:36
ersarthak,227,2266,2010-04-27 10:36:45,False,Ahmedabad,@amazonIN  - unable to login to Amazon Smbhav event,"[0, 51]",0,en,0,2021-04-16 09:44:27
Zaaid08,2324,4992,2012-05-26 08:49:20,False,,"RT @Sandeep13_: @PBLIndiaLive @amazonIN Here is my perfect screenshot

#PauseTheGif #PBL
@PBLIndiaLive 

Join friends

@Rain_Man25
@Sanjiv_…","[0, 140]",0,en,3,2021-04-16 09:44:21
Reena3536,8077,7775,2020-02-24 14:46:06,False,"दिल्ली, भारत",RT @kirubaakaran: This is a wonderful announcement for Indian #SMBs. Local sellers have struggled over the years to reach customers globall…,"[0, 140]",0,en,70,2021-04-16 09:44:04
GulabSingh9891,245,252,2020-06-27 14:36:00,False,"New Delhi, India",RT @amazonIN: We are honoured to have Mr.Sanjiv Mehta kick start Day 2 of #AmazonSmbhav. With his insights on what it means to build a glob…,"[0, 140]",0,en,11,2021-04-16 09:43:17
Jayoti3536,3799,4063,2020-07-07 14:43:19,False,,RT @kirubaakaran: This is a wonderful announcement for Indian #SMBs. Local sellers have struggled over the years to reach customers globall…,"[0, 140]",0,en,70,2021-04-16 09:43:01
Tasavur,44,67,2016-08-21 12:50:55,False,"Bengaluru, India","@amazonIN worst customer service
Hello,

All these orders are cancelled or returned.

Refund not yet done til now. resolve ASAP.

ORDER # 407-8992634-5079527 7899 return and refund
ORDER # 407-5846297-3104361 589 cancelled and refund
ORDER # 408-6238820-7733939 12655 return and refund9838-","[10, 290]",0,en,0,2021-04-16 09:42:55
vatspooja17,499,467,2019-12-16 11:42:39,False,"New Delhi, India","@PBLIndiaLive @amazonIN My perfect screenshot 
#PauseTheGIF #RBL #RiseOfTheRacquet #ContestAlert 
@PBLIndiaLive
 join
@Rekha_i_am 
@rachit_g2 
@sweetuk81 
@AbhishekIPLFeak 
@eyedipu 
@digitaldipak 
@PritiNivoriya 
@Dev7Vatsa 
@Nehathegreat1 
@Nitish_nix https://t.co/WkihFKXEp5","[24, 253]",2,en,0,2021-04-16 09:42:43
shraddhagoel11,459,981,2015-12-15 11:48:22,False,"Bengaluru, India",RT @amazonIN: We are honoured to have Mr.Sanjiv Mehta kick start Day 2 of #AmazonSmbhav. With his insights on what it means to build a glob…,"[0, 140]",0,en,11,2021-04-16 09:42:24
RonMatta,2630,2253,2009-05-15 11:33:15,False,Germany,iQoo 7 und 7 Legend erhalten das größte Flüssigkeitskühlsystem für Smartphones #iQoo #iQoo7 #iQoo7Legend #Flüssigkeitskühlsystem #VaporChamber #Cooling #Smartphone #Handy #Snapdragon870 #Snapdragon888 #5G #India #Indien #AmazonIN #DualChipMonster #Specials https://t.co/kqROmamo7y,"[0, 280]",0,de,0,2021-04-16 09:42:00
ItsALD_007,294,182,2020-12-30 04:53:30,False,,"RT @ImNitinJ30: SSRian is not only in my twitter profile but now in my @amazonIN profile as well.

From today onwards every parcel of mine…","[0, 139]",0,en,201,2021-04-16 09:41:57
ss_gurprit,333,140,2017-10-27 18:54:12,False,"Gurgaon, India","@IndraNooyi @amazonIN @amitabhk87 This is the right time for India and Indians to lead in the Global Supply Chain in Goods and Services
Manufacturing and Services both are going to be the front runners of India's Growth.
We can skill and employ the young Indians to match the world expectations","[34, 294]",1,en,0,2021-04-16 09:41:45
HDigicus,35,90,2021-02-27 07:18:13,False,,RT @prashan64520376: @DrJitendraSingh @narendramodi @amazonIN #UPSCExtraAttempt ...sir please do justice to all last attempt candidate,"[0, 134]",0,en,35,2021-04-16 09:41:42
harvardsehuBC,530,767,2020-07-05 10:22:34,False,,"RT @desimojito: Hello @amazonIN 

I ordered shorts, received one leg of a torn women’s pyjama 😂🤣🤣🤣

What a troll scam https://t.co/YAHSVBgi…","[0, 140]",0,en,284,2021-04-16 09:41:41
ianetwork,25219,2042,2009-12-17 10:45:53,False,India,RT @fii_news: Announced: $250m Amazon Smbhav Venture Fund for India; Tech-led innovations to improve farm productivity https://t.co/GVmMWOk…,"[0, 140]",0,en,1,2021-04-16 09:41:37
SunitaYadavpoli,826,1007,2020-01-28 10:53:40,False,"Surat, India",RT @kirubaakaran: This is a wonderful announcement for Indian #SMBs. Local sellers have struggled over the years to reach customers globall…,"[0, 140]",0,en,70,2021-04-16 09:41:36
Gaurav79620704,0,464,2019-02-15 15:49:49,False,,"@amazonIN Hi Team, I understand that only essential items are eligible for delivery in Maharashtra. But why have you not categorized Sanitizer Sprays and Masks in essential category. They are not showing eligible for delivery in Mumbai. Could you pls make these items available?","[0, 278]",0,en,0,2021-04-16 09:41:22
vatspooja17,499,467,2019-12-16 11:42:39,False,"New Delhi, India","RT @PBLIndiaLive: Here's your challenge for the day. 😍

Complete the #contest and send your entries using the hashtags #PauseTheGif and #PB…","[0, 140]",0,en,302,2021-04-16 09:41:20
__Faizal_,642,847,2020-08-26 13:29:29,False,,RT @kirubaakaran: This is a wonderful announcement for Indian #SMBs. Local sellers have struggled over the years to reach customers globall…,"[0, 140]",0,en,70,2021-04-16 09:41:08
RRRRR63831339,3,24,2020-06-18 17:04:37,False,,"@KKRiders @amazonIN Kkr management.....Russell  no 4 , ....(shakib / ben /dk finisher )... give one chance Venkatesh Iyer batting ,bowling  ...... https://t.co/PJlZuMLL3S","[20, 146]",0,en,0,2021-04-16 09:40:59
s7tweets,902,178,2011-07-15 16:17:05,False,"TNA, MAH, IND",@ItsNitesh01 @amazonIN Look into this shortcoming since this type of carelessness hampers reputation of the company by breaching trust of customer.  @JeffBezos @ajassy,"[23, 167]",0,en,0,2021-04-16 09:40:58
KhalsaHkk,206,1083,2015-04-16 07:17:52,False,"Surat, India","RT @PBLIndiaLive: Here's your challenge for the day. 😍

Complete the #contest and send your entries using the hashtags #PauseTheGif and #PB…","[0, 140]",0,en,302,2021-04-16 09:40:43
MukeshEshrwal,1239,1070,2020-03-30 17:15:24,False,Mumbai ,RT @kirubaakaran: This is a wonderful announcement for Indian #SMBs. Local sellers have struggled over the years to reach customers globall…,"[0, 140]",0,en,70,2021-04-16 09:40:29
FoosaramB,11456,11177,2017-11-20 07:32:27,False, India,RT @kirubaakaran: This is a wonderful announcement for Indian #SMBs. Local sellers have struggled over the years to reach customers globall…,"[0, 140]",0,en,70,2021-04-16 09:39:56
ssr1609,1968,2211,2009-08-21 19:43:35,False,,"RT @desimojito: Hello @amazonIN 

I ordered shorts, received one leg of a torn women’s pyjama 😂🤣🤣🤣

What a troll scam https://t.co/YAHSVBgi…","[0, 140]",0,en,284,2021-04-16 09:39:28
Akangnaranot,1688,592,2020-03-30 17:45:24,False,Mumbai ,RT @kirubaakaran: This is a wonderful announcement for Indian #SMBs. Local sellers have struggled over the years to reach customers globall…,"[0, 140]",0,en,70,2021-04-16 09:39:22
Sandeep13_,1489,2202,2017-01-02 07:56:19,False,India 🇮🇳,"RT @ranchikuldeep: @PBLIndiaLive @amazonIN My perfect screenshot

#PauseTheGIF #PBL #RiseOfTheRacquet

Join
@Aka5htweet
@KaranBlessed
@Sand…","[0, 140]",0,en,5,2021-04-16 09:39:03
Myarmyindian,5549,6029,2017-03-21 11:06:43,False,"Bengaluru, India",RT @kirubaakaran: This is a wonderful announcement for Indian #SMBs. Local sellers have struggled over the years to reach customers globall…,"[0, 140]",0,en,70,2021-04-16 09:38:57
srkaytweet,1,108,2019-06-15 20:44:01,False,"Tamil Nadu, India",@AmazonHelp @amazon @amazonIN I paid for a product from you guys but didn't receive the product. Either give me the product or give me back my money. Pls,"[0, 153]",0,en,1,2021-04-16 09:38:31
ranchikuldeep,2503,5000,2017-04-29 16:52:13,False,"Bokaro Steel City, India","RT @Sandeep13_: @PBLIndiaLive @amazonIN Here is my perfect screenshot

#PauseTheGif #PBL
@PBLIndiaLive 

Join friends

@Rain_Man25
@Sanjiv_…","[0, 140]",0,en,3,2021-04-16 09:38:27
Nila80177,579,812,2020-12-14 17:20:41,False,"Kolkata, India","RT @ImNitinJ30: SSRian is not only in my twitter profile but now in my @amazonIN profile as well.

From today onwards every parcel of mine…","[0, 139]",0,en,201,2021-04-16 09:37:47
SS_Tanwar,97,636,2020-04-16 04:02:01,False,"Gurgaon, India","@PBLIndiaLive @amazonIN Here's my perfect screenshot👇

#PauseTheGIF 
#PBL 
#RiseOfTheRacquet
 @PBLIndiaLive
Join friends 👇
@Suman71343828
@Manish19735014 
@kuldeeppl 
@itsPriynkaM 
@Subramoniam07 https://t.co/jZokWJd7n0","[24, 195]",1,en,0,2021-04-16 09:37:30
Pradeep20noi29,691,929,2020-01-08 09:40:30,False,India ,RT @kirubaakaran: This is a wonderful announcement for Indian #SMBs. Local sellers have struggled over the years to reach customers globall…,"[0, 140]",0,en,70,2021-04-16 09:37:23
Sushholic_Sneha,1535,761,2020-08-10 08:02:49,False,Reading somewhere,"RT @ImNitinJ30: SSRian is not only in my twitter profile but now in my @amazonIN profile as well.

From today onwards every parcel of mine…","[0, 139]",0,en,201,2021-04-16 09:37:13
Fightforbadser1,320,26,2019-11-20 13:49:30,False,"New Delhi, India","RT @PawanSo34322264: I got different product through Amazon and Amazon denied how could be they do this 😡😡.
Order I'd 403-7737926-5591554
M…","[0, 140]",0,en,4,2021-04-16 09:36:58
john234k,48,290,2014-06-16 17:25:08,False,,"@AmazonHelp @AmazonHelp @amazon @amazonIN @JeffBezos @AmitAgarwal
 NO RESOLVING TYPE OF REPLY RECEIVED. I AM READY TO PICK IT UP MYSELF AS MY RESIDENCE IS ALUVA ONLY. WHERE IS MY ORDER LOCATED WHICH I PAID IN ADVANCE?","[12, 217]",0,en,0,2021-04-16 09:36:33
SwapnilRocks4,74,769,2013-06-13 07:29:58,False,Mumbai,"@PBLIndiaLive @amazonIN Perfect Screenshot team ✅ @PBLIndiaLive 

#PauseTheGIF #PBL
#Contest

#RiseOfTheRacquet 
#ContestAlert https://t.co/CnKSssYkEy","[24, 150]",0,en,0,2021-04-16 09:36:31
BeniwalSuresh07,299,293,2020-11-27 17:19:23,False,,RT @kirubaakaran: This is a wonderful announcement for Indian #SMBs. Local sellers have struggled over the years to reach customers globall…,"[0, 140]",0,en,70,2021-04-16 09:36:24
SwapnilRocks4,74,769,2013-06-13 07:29:58,False,Mumbai,"RT @PBLIndiaLive: Here's your challenge for the day. 😍

Complete the #contest and send your entries using the hashtags #PauseTheGif and #PB…","[0, 140]",0,en,302,2021-04-16 09:36:23
schokkam,1622,2350,2010-01-01 04:40:33,False,"Hyderabad, India","RT @ImNitinJ30: @HashiTammy @amazonIN Yes tammy sure do this 😊 
SSRians 🤝

Police Covered Up SSR Murder","[0, 103]",0,en,3,2021-04-16 09:36:17
GoldQueenie4,1283,2515,2019-09-22 12:27:23,False,,"RT @Dazzlingcutie1: @PBLIndiaLive @amazonIN Here's my screenshot 👇
#contest #PauseTheGif #PBL #RiseOfTheRacquet #ContestAlert 
@PBLIndiaLiv…","[0, 140]",0,en,4,2021-04-16 09:36:15
big_optimistic,246,243,2020-08-07 08:38:58,False,,"RT @ImNitinJ30: SSRian is not only in my twitter profile but now in my @amazonIN profile as well.

From today onwards every parcel of mine…","[0, 139]",0,en,201,2021-04-16 09:36:14
enkaysharma,319,2121,2012-06-16 15:01:31,False,Faridabad,@IndraNooyi @amazonIN @amitabhk87 Any help for Covid patient in your kitty?,"[34, 75]",1,en,0,2021-04-16 09:36:11
hemanth_stpi,56,53,2010-04-03 10:51:29,False,Warangal,RT @Omkar_Raii: Announcement of $250 million #SmbhavVentureFund @AmazonIN for investing in #startups &amp; entrepreneurs focused on technology…,"[0, 143]",0,en,131,2021-04-16 09:35:22
Hemant0405,11,90,2021-03-04 15:59:24,False,,"RT @Krishnaaa_23: @PBLIndiaLive @amazonIN Here my Entry 
Captured it correctly 
Wish to win 

#PauseTheGif 
#PBL 🏸
@PBLIndiaLive 
#RiseOfRa…","[0, 140]",0,en,6,2021-04-16 09:35:20
rajecr7,3,105,2016-12-09 12:14:15,False,"Chhattisgarh, India","RT @amazonIN: Heartfelt congratulations to our award winners for their stellar performance &amp; well-deserved success! Your passion, grit, and…","[0, 144]",0,en,34,2021-04-16 09:35:05
sures13,223,2130,2010-06-23 12:33:23,False,Bangalore,RT @yeshajethva: @Being_Humor @desimojito @amazonIN Lol 😆😆😆 you are epic,"[0, 72]",0,en,2,2021-04-16 09:35:03
yajvin_p,46,358,2017-07-20 16:51:14,False,"Navi Mumbai, India","RT @Krishnaaa_23: @PBLIndiaLive @amazonIN Here my Entry 
Captured it correctly 
Wish to win 

#PauseTheGif 
#PBL 🏸
@PBLIndiaLive 
#RiseOfRa…","[0, 140]",0,en,6,2021-04-16 09:34:47
SS_Tanwar,97,636,2020-04-16 04:02:01,False,"Gurgaon, India","RT @PBLIndiaLive: Here's your challenge for the day. 😍

Complete the #contest and send your entries using the hashtags #PauseTheGif and #PB…","[0, 140]",0,en,302,2021-04-16 09:34:46
sanju_464,325,1161,2020-06-14 07:07:19,False,,"RT @GoldQueenie4: @PBLIndiaLive @amazonIN Here's my screenshot 👇
#contest #PauseTheGif #PBL #RiseOfTheRacquet #ContestAlert 
@PBLIndiaLive…","[0, 139]",0,en,3,2021-04-16 09:34:42
AjeshAsari,42,275,2014-02-15 04:53:35,False,mumbai ,"RT @Krishnaaa_23: @PBLIndiaLive @amazonIN Here my Entry 
Captured it correctly 
Wish to win 

#PauseTheGif 
#PBL 🏸
@PBLIndiaLive 
#RiseOfRa…","[0, 140]",0,en,6,2021-04-16 09:34:39
sures13,223,2130,2010-06-23 12:33:23,False,Bangalore,"RT @desimojito: Hello @amazonIN 

I ordered shorts, received one leg of a torn women’s pyjama 😂🤣🤣🤣

What a troll scam https://t.co/YAHSVBgi…","[0, 140]",0,en,284,2021-04-16 09:34:35
KunalWakkar,24,150,2019-04-01 12:19:44,False,Bandra ,"RT @Krishnaaa_23: @PBLIndiaLive @amazonIN Here my Entry 
Captured it correctly 
Wish to win 

#PauseTheGif 
#PBL 🏸
@PBLIndiaLive 
#RiseOfRa…","[0, 140]",0,en,6,2021-04-16 09:34:28
nammo1997,149,736,2018-04-09 05:32:01,False,"Chandigarh, India","@PBLIndiaLive @amazonIN Here's my screenshot

#PauseTheGif #PBL #RiseOfTheRacquet 
@PBLIndiaLive 

Join
@jatinc18
@NitikaNitty
@NitinCh27448181
@gurp
 https://t.co/9IacQZtJ67","[24, 174]",0,en,0,2021-04-16 09:34:26
being_indian88,88,153,2018-01-27 16:12:31,False,India,RT @Being_Humor: @desimojito @amazonIN Lag raha delivery boy apni hi utaar k de diya 😭🤣,"[0, 87]",0,tl,28,2021-04-16 09:34:25
ravirkc1,928,1043,2010-08-03 11:09:27,False,Faridabad,"RT @desimojito: Hello @amazonIN 

I ordered shorts, received one leg of a torn women’s pyjama 😂🤣🤣🤣

What a troll scam https://t.co/YAHSVBgi…","[0, 140]",0,en,284,2021-04-16 09:34:25
Diwakarmandal72,50,73,2017-12-02 20:13:49,False,New Delhi,@amitabhk87 @amazonIN ❤️❤️❤️,"[22, 28]",0,und,0,2021-04-16 09:34:22
raverrahul,30,125,2017-12-09 09:16:05,False,,"RT @Krishnaaa_23: @PBLIndiaLive @amazonIN Here my Entry 
Captured it correctly 
Wish to win 

#PauseTheGif 
#PBL 🏸
@PBLIndiaLive 
#RiseOfRa…","[0, 140]",0,en,6,2021-04-16 09:34:18
amazonIN,2066623,70,2013-03-20 10:40:49,True,India,"RT @amitabhk87: Fascinating interaction!  My Fireside conversation with Indira Nooyi on India’s potential in the 21st century, Covid as a d…","[0, 140]",0,en,52,2021-04-16 09:34:11
RohiniSindhe,207,292,2021-03-03 11:52:26,False,,RT @kirubaakaran: This is a wonderful announcement for Indian #SMBs. Local sellers have struggled over the years to reach customers globall…,"[0, 140]",0,en,70,2021-04-16 09:33:43
amazonIN,2066623,70,2013-03-20 10:40:49,True,India,"RT @IndraNooyi: Over the next few years, India is well-positioned to emerge as a key leader in the global supply chain and a powerful engin…","[0, 140]",0,en,41,2021-04-16 09:33:39
Priyamohan_t,12,9,2011-03-03 12:48:32,False,"Mumbai, Maharashtra","@Cleartrip @amazonIN @Cleartrip Airasia already refunded my amount of cancle flight to Amazon n cleartrip..
But you dont want to refund, worst service ever","[11, 155]",0,en,0,2021-04-16 09:33:26
mukund740,73,740,2016-11-05 12:27:04,False,"Mumbai, India & Ahmedabad","RT @desimojito: Hello @amazonIN 

I ordered shorts, received one leg of a torn women’s pyjama 😂🤣🤣🤣

What a troll scam https://t.co/YAHSVBgi…","[0, 140]",0,en,284,2021-04-16 09:33:24
Subramoniam07,137,844,2018-01-14 05:58:32,False,"Chennai, India","@PBLIndiaLive @amazonIN Here's my screenshot 👇
#contest #PauseTheGif #PBL #RiseOfTheRacquet #ContestAlert 
@PBLIndiaLive 
Join:
@Sandy_Saravanan 
@CricSara 
@itsPriynkaM
@SMohan07327887
@SS_Tanwar
@barunezhil 
@Gowri0956 https://t.co/rLxlm8o6q9","[24, 220]",0,en,0,2021-04-16 09:33:16
nammo1997,149,736,2018-04-09 05:32:01,False,"Chandigarh, India","RT @PBLIndiaLive: Here's your challenge for the day. 😍

Complete the #contest and send your entries using the hashtags #PauseTheGif and #PB…","[0, 140]",0,en,302,2021-04-16 09:33:09
GoldQueenie4,1283,2515,2019-09-22 12:27:23,False,,"@PBLIndiaLive @amazonIN Here's my screenshot 👇
#contest #PauseTheGif #PBL #RiseOfTheRacquet #ContestAlert 
@PBLIndiaLive 
Join 
@Dazzlingcutie1
@abha_mishra19
@sanju_464 
@imPalak18
@Smiley_Bharati
@amisha288
@kusumsolanki17
@Chilledsup_ 
@Jyoti14300
@SJ_0016
@Ash__Ak
@satyapaljain_86
@soniyaaajain https://t.co/u5G94GBwh0","[24, 299]",5,en,3,2021-04-16 09:33:00
sriharshith1,9,239,2012-10-14 15:25:33,False,,RT @edgistify: @amazonIN has announced a $250 mn Smbhav Venture Fund to invest in #startups and #entrepreneurs focusing on tech innovations…,"[0, 140]",0,en,5,2021-04-16 09:32:45
iPreetiBhati,164,261,2021-03-03 11:47:39,False,,RT @kirubaakaran: This is a wonderful announcement for Indian #SMBs. Local sellers have struggled over the years to reach customers globall…,"[0, 140]",0,en,70,2021-04-16 09:32:39
VimalTogadiya,54,107,2015-12-11 11:08:43,False,"Surat, Gujarat",@amazonIN why Amazon is use sellers money for 90 day,"[0, 52]",0,en,0,2021-04-16 09:32:34
RubyAga9339,2255,3043,2017-05-05 16:56:30,False,"Kolkata, India","@PBLIndiaLive @amazonIN Perfect captured💖

#contest #PauseTheGif #PBL #RiseOfTheRacquet #ContestAlert @PBLIndiaLive 
Join💖
@abha_mishra19
@godsowntalk 
@bokadia_vinita
@khemka_nidhi
@SachinG33833053
@Richa22525021
@SachinG33833053
@ranchikuldeep 
@KpParmar98 
@GoldQueenie4 
@PinkyDholakia 
@Sanjiv_34 https://t.co/KBQd472qLH","[24, 301]",2,en,0,2021-04-16 09:32:32
KrishnaDhal1,703,400,2015-12-28 18:26:11,False,Jamshedpur/Kolkata,"RT @KKRiders: Understanding. Passion. And most of all, commitment to the cause. 

Watch how these 3 elements resulted in a change of guard…","[0, 139]",0,en,54,2021-04-16 09:32:31
Sushi_Universe_,3665,4995,2020-10-13 07:42:33,False,With Shiv in Raabta,"RT @ImNitinJ30: SSRian is not only in my twitter profile but now in my @amazonIN profile as well.

From today onwards every parcel of mine…","[0, 139]",0,en,201,2021-04-16 09:32:11
ravirajguru_1,5286,4090,2015-07-02 18:03:23,False,"Ahmadabad City, India",@desimojito @amazonIN Adrenaline rush aur HAWAS ki wajah se utarne ka time nahi mila hoga,"[22, 89]",0,hi,0,2021-04-16 09:32:07
