labels,Text,likes
-1,it's really starting to piss me off. hey @apple what's the deal with the iphone5 acting like a jerk?,1109
-1,stayed up really late to order the new @apple #iphone5s just to find out there are no preorders. #bitter #noinfoonwebsite ??,215
-1,nothing new with iphone! @apple ,584
-1,@electrafood @emmma_hemmings @twitter @apple they are so #done with you,1006
-1,please @apple get rid of that bird tweet text alert on iphones. #itsfreakingannoying,1341
-1,"@apple does an incremental upgrade really require an ""event""?",457
-1,"@apple definitely missed a trick with the iphone 5c. instead of something based on the ipod nano, they brought out a plastic iphone 5",175
-1,shameful @apple @facebook @amazon @caterpillar for refusing to disclose #greenhousegas emissions through @cdp,687
-1,"even automakers are innovating faster than @apple, check out @nissan's #smartwatch   ",322
-1,"?.@blogdiva a complete no-brainer. @apple sucking-up in government hearings to ""get more certainty/no taxes"",w/ fingerprint database @ofa",392
-1,"will not go away, wtf @apple. pic.twitter.com/frvugeo5ad",194
-1,@wilcoxaj @tmcconnon @apple you're both the iphone of my life... meaning you don't work when you should #fun,465
-1,@apple #itunesfestival fail.  good luck trying to watch #sireltonjohn video feed.  wonderful audio but absolutely poor video.,1051
-1,   hahahahaha in your face @apple,4
-1,the freak? new iphone. @apple hello? help,234
-1,lmao well done @apple.  now i'm absolutely sure u know exactly what you're doing smh,604
-1,.@apple uses chinese labor and cheap materials to reduce price for iphone 5c. still won't cut profits to make it affordable in china. #irony,110
-1,@punk240z @apple it isn't achieving any more than a normal faster processor because it is hobbled by lack of ram to reap 64bit benefits,118
-1,"if @phonebloksinc ever happen, i'm sorry but @apple and their @iphoneteam will be crying because they won't see the market again lol",473
-1,emojis i'm mad we have b4 black ppl:????????????????????????? @apple try harder,627
-1,we submit our 40mb @ios app. @apple then tells us they have added enough stuff so it's 55mb and over the 3g dnld limit. wtf?,1289
-1,my phone stopped working for a minute it powered itself down and wouldn't turn itself back on i almost had a heart attack omfg wtf @apple,738
-1,trying to create hype like nike #fail @apple,1081
-1,ugh literally once a day my phone just spazzes and says 'no sim card' so i have to turn it completely off which takes forever @apple ihy,1002
-1,@punk240z i'm done with @apple i'm really curious as to your opinion of the female condom,160
-1,"hey @apple, how about you invest some money in making better/stronger cords for my iphone and whatnot?",206
-1,tbh i always love black or gold jesus fjaskdghdka hate you @apple,188
-1,in other news i have 1% battery again @apple sort this out,204
-1,"apple no longer innovates, says the man who helped steve jobs design the mac   @apple",72
-1,itunes just updated itself and lost all of the music on my phone and i can't get it back in my library thanks @apple,921
-1,@apple itunes why you make me push play 5 times to rent your movie?,1068
-1,my phone has been frozen for an hour im rekaly ok @apple,874
-1,"i complain that @apple is ripping australians off and instantly a scam tries to tell me i have won a new iphone. oh internet, you so silly.",1706
-1,what happend to @apple calling me within 24 hours?,509
-1,@apple got it wrong. we needed improved battery w/o sacrifice performance and #iphone5s delivers the opposite! go figure.. good phone anyway,1226
-1,"really @apple? #emperorsnewclothes what a joke! you really dont know the meaning of ""variety"". #wp has you beat pic.twitter.com/d8hsgvughg",49
-1,warning: your new #iphone can put your #identity at risk    via @forbes  #cybersecurity @apple #crime #fingerprint,1527
-1,i thought they said the iphone 5c would be cheaper the whole retail is $528 are you serious where is cheap in that price. @apple,377
-1,"@apple seriously? siri just rejected me. ""sorry i cannot help you, please try again later"" maybe you need cloud services from ibm?",387
-1,@richellelittle @delilahevening @apple seriously skype has had it for years!,917
-1,if @apple does not release a waterproof iphone 5s within 6 months they will be shutting down their doors.  ,435
-1,so either the ppl i follow r very anti @apple or the 5s/5c announcement didnt really impress too much no one is talking abt it 2 days later,651
-1,i wish @apple could figure out how an alarm works. if i delete an alarm that means i don't want it to go off. #isthatsohardtounderstand,1907
-1,this made my day! @apple #iphone users can be pretty gullible (video) ,749
-1,of course the day that they announce the new @apple iphone my lock button randomly stops working. #iphone5problems,64
-1,the iphone 5c looks soooo welfare @apple,502
-1,ouch! thieves cut off fingers to get fingerprints to access smart phones.       @apple,375
-1,"lol @apple they claim that their thumb print scan lock is genuine, first on a cellphone. yet nokia released a phone in 2011with same feature",264
-1,"this is what we waited for re: iphone 5s? ""where's the beef?""    is it just the 64bit and upgraded camera and colors? i do expect more @apple.",774
-1,@gollmann @biometricstech @jeremiahg i will not purchase any device that asks for my fingerprint. @apple,3
-1,@skyhelpteam 3yr old smartypants prone to moving my apps! why isn't there an app for that!? * glares @apple *,490
-1,@apple sir? ma'am?... what the freak is this? pic.twitter.com/opcgnrzyrw,175
-1,@om it's the same phone as the 5 .. did @apple lay off there engineers? gimmick finger print bullstuff. how bout a bigger screen ?,861
-1,@apple @samsungcamera @samsungmobile  samsung is the best...its better than i-phone with everything according to me!,92
-1,"because @apple has no idea how real people work, i have to erase my iphone & start over just for re-installing itunes after a new os. #fun",2052
-1,"bc apple no longer impresses like it used to ""@lmkunert: @apple stock still on the decline after yesterday's iphone event. not a good sign.""",477
-1,i want ios7 freak can it come out already im getting real tired of waiting @apple,747
-1,lol someone @apple is asleep at the wheel,733
-1,iphone battery was on 86% at 1am last night.. 53% when i woke up.. 20% an hour ago.. now its on 2%. cheers @apple #crapple,248
-1,"hey @apple, the only time i ever got fingerprinted, i spent the night in jail. no freaking thank you.",117
-1,my pictures aren't loading @twitter @apple fix yo stuff niqqa,6
-1,"okay so @apple apparently is making the  new iphone which the exact same thing as the old iphone but now it has colour, i'm going to murder",870
-1,@apple @timcook where is the freaking chaban delmas bridge mr cook ?!!!!! #maps pic.twitter.com/rko36pyt9v,526
-1,"how do you sleep at night, @apple?! (does apple even have a freaking twitter???!)",743
-1,why has it been 24 hours since i started restoring from icloud and my apps still arent downloaded??? @apple #darnyouiphone,149
-1,.@tmcconnon you're the @apple of my eye. meaning you're a piece of crap.,22
-1,just spent a painful 20 minutes on the phone to itunes support. life's too short for this @apple.,310
-1,"@apple if you make products that break, shouldn't the case be free? #plannedobsolescence",9
-1,two things i have an issue with @apple are:  iphone memory is $100 more for 16gbs. too $$$  also ipad n ipad mini price way too high,30
-1,"ios 7 makes it 300% harder to change your wallpaper. considering this is all the customization #iphone users get, @apple has some work to do",558
-1,"shame on you @apple @facebook, @amazon @twc @comcast, @caterpillarinc @general dynamics @gileadsciences ",41
-1,"sorry @apple, without @stevejobs, you're just another company run by businessmen",1063
-1,@apple when ios 7 makes it look like an iphone has a more vulgar samssung why continue to want an iphone?,1413
-1,dear @apple - i'm a little peeved at y'all not doing 5c pre-orders. i ain't standing in no darn line to get it next friday. freak that.,102
-1,i don't understand why i am not eligible for an upgrade @apple :-(((((((((,161
-1,i don't like #ios7 they're changing the look of everything @apple,55
-1,@nimbuzz you forgot #expensive #appletax $740 16gb in australia. thanks a bunch @apple,1138
-1,@7evenstarz @apple since your statement about the phone is technically flawed. the comparison to the female condom is rather a mute point.,154
-1,@riveraoor good ol terrible @apple,382
-1,"so, guess i can't have tweetdeck on ipad. it's annoying how @apple marketing politics can cause lapses in ipad's usefulness #wishihadandroid",539
-1,"@microsoft pulled the @windowsphone ad ""a fly on the wall in cupertino?"" which was awesome. it nailed how poorly @apple thinks of it's fans.",563
-1,so @apple has the #iphone 5c and the #iphone 5s the freak what's the difference like really come on,1034
-1,why can't you make better chargers @apple ?!,139
-1,@apple i hate when they put out a new iphone because then my iphone feels old,114
-1,u gettin the 5s? rt @alshepmh: yooo @apple freak is my update @,73
-1,"@nokia releases 4 amazing smartphones within a year, no one cares. @apple changes the color of a phone, everyone's ecstatic.. #fanboys",625
-1,lol yes @apple the iphone 5s is ugly,808
-1,yo @apple get your stuff together my imessage is trippin again,30
-1,"dear @apple,     the 5s headphones better not suck like these regular 5 headphones, steve is turning over in his grave.    thanks,  diego ??",681
-1,"@apple says #iphone5s fingerprints secure because ""apps can't access other apps"" - this lawsuit would be to differ - ",353
-1,"an @apple fail today, catherine dropped her phone & broke the screen, went to store to replace said we had to have an appointment #wtf",527
-1,yooo @apple why my iphone 5 battery so sus?,353
-1,i hope the 5s battery life is better than the 5 because the day isn't even half over and my batteries dead... @apple,701
-1,think i've decided this may be my last iphone. @apple fix your stuffty digitizers.,29
-1,but @apple looks like it teaming up with the us government cause these new features are too personal,318
-1,that was so rude @apple,329
-1,anyone else as sad as i am about @apple pulling their cards app?,585
-1,@apple not really liking ios7s calendar. don't like the view when you click on a day with an event.,149
-1,@apple missed the best use for a fingerprint scanner ,58
-1,"@apple, thank you so much for making all the iphone screens easily breakable glass. smart way to rob us of our money even more...",861
-1,"apple earphones made my ears swollen, smh i hope you're happy bc satan is judging u @apple",11
-1,@apple ill buy an iphone again when they make the warranty 2 years - the length of the plan # crap products,258
-1,@apple stop making new iphones every year and updating the software every year. #itsannoying,1236
